order_id,order_date,revenue,is_new_customer,sku,utm_source
TC101243,2026-07-20,81.44,true,TC-TEE-CREW,
TC101244,2026-07-20,71.63,true,TC-TEE-CREW,google
TC101245,2026-07-20,78.15,true,TC-TEE-CREW,
TC101246,2026-07-20,55.24,true,TC-TEE-CREW,
TC101247,2026-07-20,58.18,true,TC-TEE-CREW,cpc
TC101248,2026-07-20,75.29,true,TC-TEE-CREW,
TC101249,2026-07-20,67.13,true,TC-TEE-CREW,google
TC101250,2026-07-20,84.67,true,TC-TEE-CREW,google_ads
TC101251,2026-07-20,79.41,true,TC-TEE-CREW,google
TC101252,2026-07-20,62.29,true,TC-TEE-CREW,cpc
TC101253,2026-07-20,68.67,true,TC-TEE-CREW,cpc
TC101254,2026-07-20,64.05,true,TC-TEE-CREW,cpc
TC101255,2026-07-20,66.27,true,TC-TEE-CREW,google
TC101256,2026-07-20,67.15,true,TC-TEE-CREW,
TC101257,2026-07-20,69.58,true,TC-TEE-CREW,google
TC101258,2026-07-20,81.34,true,TC-TEE-CREW,
TC101259,2026-07-20,82.03,true,TC-TEE-CREW,cpc
TC101260,2026-07-20,69.54,false,TC-TEE-CREW,
TC101261,2026-07-20,73.81,false,TC-TEE-CREW,google
TC101262,2026-07-20,78.34,false,TC-TEE-CREW,google
TC101263,2026-07-20,71.88,false,TC-TEE-CREW,google
TC101264,2026-07-20,84.30,false,TC-TEE-CREW,cpc
TC101265,2026-07-20,58.97,false,TC-TEE-CREW,google_ads
TC101266,2026-07-20,118.03,false,TC-TEE-CREW,google_ads
TC101267,2026-07-20,71.88,true,TC-SHIRT-OXFORD,google_ads
TC101268,2026-07-20,66.24,true,TC-SHIRT-OXFORD,google_ads
TC101269,2026-07-20,68.87,true,TC-SHIRT-OXFORD,cpc
TC101270,2026-07-20,62.65,true,TC-SHIRT-OXFORD,cpc
TC101271,2026-07-20,80.20,true,TC-SHIRT-OXFORD,
TC101272,2026-07-20,63.54,true,TC-SHIRT-OXFORD,
TC101273,2026-07-20,77.57,true,TC-SHIRT-OXFORD,cpc
TC101274,2026-07-20,57.76,true,TC-SHIRT-OXFORD,google
TC101275,2026-07-20,59.68,false,TC-SHIRT-OXFORD,cpc
TC101276,2026-07-20,77.92,false,TC-SHIRT-OXFORD,
TC101277,2026-07-20,71.57,false,TC-SHIRT-OXFORD,google_ads
TC101278,2026-07-20,69.21,false,TC-SHIRT-OXFORD,
TC101279,2026-07-20,87.17,false,TC-SHIRT-OXFORD,google_ads
TC101280,2026-07-20,58.18,false,TC-SHIRT-OXFORD,google
TC101281,2026-07-20,90.01,false,TC-SHIRT-OXFORD,cpc
TC101282,2026-07-20,115.85,false,TC-SHIRT-OXFORD,google
TC101283,2026-07-20,54.82,true,TC-TEE-CREW,cpc
TC101284,2026-07-20,86.02,true,TC-TEE-CREW,
TC101285,2026-07-20,84.83,true,TC-TEE-CREW,cpc
TC101286,2026-07-20,86.16,true,TC-TEE-CREW,google_ads
TC101287,2026-07-20,84.65,true,TC-TEE-CREW,google
TC101288,2026-07-20,85.53,true,TC-TEE-CREW,cpc
TC101289,2026-07-20,83.06,true,TC-TEE-CREW,google_ads
TC101290,2026-07-20,69.35,true,TC-TEE-CREW,cpc
TC101291,2026-07-20,86.16,true,TC-TEE-CREW,google_ads
TC101292,2026-07-20,88.79,true,TC-TEE-CREW,google
TC101293,2026-07-20,78.97,true,TC-TEE-CREW,
TC101294,2026-07-20,75.89,true,TC-TEE-CREW,
TC101295,2026-07-20,72.32,true,TC-TEE-CREW,
TC101296,2026-07-20,58.61,true,TC-TEE-CREW,cpc
TC101297,2026-07-20,66.88,true,TC-TEE-CREW,google
TC101298,2026-07-20,59.44,true,TC-TEE-CREW,cpc
TC101299,2026-07-20,78.45,true,TC-TEE-CREW,google
TC101300,2026-07-20,65.73,true,TC-TEE-CREW,google
TC101301,2026-07-20,59.96,true,TC-TEE-CREW,google_ads
TC101302,2026-07-20,79.86,true,TC-TEE-CREW,google
TC101303,2026-07-20,81.70,true,TC-TEE-CREW,google
TC101304,2026-07-20,57.74,true,TC-TEE-CREW,
TC101305,2026-07-20,61.86,true,TC-TEE-CREW,cpc
TC101306,2026-07-20,69.79,true,TC-TEE-CREW,
TC101307,2026-07-20,60.92,true,TC-TEE-CREW,google_ads
TC101308,2026-07-20,58.18,false,TC-TEE-CREW,cpc
TC101309,2026-07-20,69.89,false,TC-TEE-CREW,
TC101310,2026-07-20,67.80,false,TC-TEE-CREW,google
TC101311,2026-07-20,88.22,false,TC-TEE-CREW,cpc
TC101312,2026-07-20,52.41,false,TC-TEE-CREW,google_ads
TC101313,2026-07-21,55.54,true,TC-TEE-CREW,meta
TC101314,2026-07-21,76.68,true,TC-TEE-CREW,
TC101315,2026-07-21,71.72,true,TC-TEE-CREW,
TC101316,2026-07-21,82.82,true,TC-TEE-CREW,facebook
TC101317,2026-07-21,59.83,true,TC-TEE-CREW,
TC101318,2026-07-21,73.42,true,TC-TEE-CREW,meta
TC101319,2026-07-21,70.31,true,TC-TEE-CREW,meta
TC101320,2026-07-21,76.37,true,TC-TEE-CREW,instagram
TC101321,2026-07-21,63.32,true,TC-TEE-CREW,facebook
TC101322,2026-07-21,81.53,true,TC-TEE-CREW,meta
TC101323,2026-07-21,74.51,true,TC-TEE-CREW,facebook
TC101324,2026-07-21,89.53,true,TC-TEE-CREW,facebook
TC101325,2026-07-21,61.60,true,TC-TEE-CREW,
TC101326,2026-07-21,86.02,true,TC-TEE-CREW,meta
TC101327,2026-07-21,79.67,true,TC-TEE-CREW,facebook
TC101328,2026-07-21,71.71,true,TC-TEE-CREW,instagram
TC101329,2026-07-21,71.45,true,TC-TEE-CREW,instagram
TC101330,2026-07-21,78.87,true,TC-TEE-CREW,meta
TC101331,2026-07-21,65.68,true,TC-TEE-CREW,meta
TC101332,2026-07-21,87.30,true,TC-TEE-CREW,
TC101333,2026-07-21,69.98,true,TC-TEE-CREW,facebook
TC101334,2026-07-21,60.55,true,TC-TEE-CREW,facebook
TC101335,2026-07-21,88.10,true,TC-TEE-CREW,facebook
TC101336,2026-07-21,88.03,true,TC-TEE-CREW,instagram
TC101337,2026-07-21,56.34,true,TC-TEE-CREW,facebook
TC101338,2026-07-21,55.25,true,TC-TEE-CREW,facebook
TC101339,2026-07-21,56.30,true,TC-TEE-CREW,facebook
TC101340,2026-07-21,62.02,true,TC-TEE-CREW,
TC101341,2026-07-21,90.69,true,TC-TEE-CREW,meta
TC101342,2026-07-21,67.03,true,TC-TEE-CREW,facebook
TC101343,2026-07-21,69.62,true,TC-TEE-CREW,facebook
TC101344,2026-07-21,87.51,true,TC-TEE-CREW,
TC101345,2026-07-21,56.43,true,TC-TEE-CREW,facebook
TC101346,2026-07-21,85.91,true,TC-TEE-CREW,
TC101347,2026-07-21,77.51,true,TC-TEE-CREW,instagram
TC101348,2026-07-21,73.52,true,TC-TEE-CREW,meta
TC101349,2026-07-21,89.41,true,TC-TEE-CREW,meta
TC101350,2026-07-21,71.32,true,TC-TEE-CREW,instagram
TC101351,2026-07-21,61.42,true,TC-TEE-CREW,
TC101352,2026-07-21,58.62,true,TC-TEE-CREW,
TC101353,2026-07-21,76.94,true,TC-TEE-CREW,meta
TC101354,2026-07-21,57.98,true,TC-TEE-CREW,instagram
TC101355,2026-07-21,85.20,true,TC-TEE-CREW,instagram
TC101356,2026-07-21,87.70,false,TC-TEE-CREW,meta
TC101357,2026-07-21,77.97,false,TC-TEE-CREW,instagram
TC101358,2026-07-21,57.67,false,TC-TEE-CREW,
TC101359,2026-07-21,68.57,false,TC-TEE-CREW,
TC101360,2026-07-21,66.05,false,TC-TEE-CREW,facebook
TC101361,2026-07-21,67.11,false,TC-TEE-CREW,facebook
TC101362,2026-07-21,83.44,false,TC-TEE-CREW,
TC101363,2026-07-21,82.56,false,TC-TEE-CREW,meta
TC101364,2026-07-21,62.71,false,TC-TEE-CREW,instagram
TC101365,2026-07-21,55.35,false,TC-TEE-CREW,instagram
TC101366,2026-07-21,87.87,false,TC-TEE-CREW,meta
TC101367,2026-07-21,65.75,true,TC-TEE-CREW,meta
TC101368,2026-07-21,69.39,true,TC-TEE-CREW,
TC101369,2026-07-21,58.99,true,TC-TEE-CREW,meta
TC101370,2026-07-21,67.12,true,TC-TEE-CREW,meta
TC101371,2026-07-21,54.95,true,TC-TEE-CREW,facebook
TC101372,2026-07-21,70.75,false,TC-TEE-CREW,instagram
TC101373,2026-07-21,86.23,false,TC-TEE-CREW,facebook
TC101374,2026-07-21,74.25,false,TC-TEE-CREW,
TC101375,2026-07-21,81.47,false,TC-TEE-CREW,instagram
TC101376,2026-07-21,74.24,false,TC-TEE-CREW,meta
TC101377,2026-07-21,82.96,false,TC-TEE-CREW,instagram
TC101378,2026-07-21,71.96,false,TC-TEE-CREW,facebook
TC101379,2026-07-21,72.83,false,TC-TEE-CREW,
TC101380,2026-07-21,55.22,false,TC-TEE-CREW,facebook
TC101381,2026-07-21,74.81,false,TC-TEE-CREW,facebook
TC101382,2026-07-21,83.72,false,TC-TEE-CREW,facebook
TC101383,2026-07-21,75.96,false,TC-TEE-CREW,meta
TC101384,2026-07-21,84.93,false,TC-TEE-CREW,facebook
TC101385,2026-07-21,79.31,false,TC-TEE-CREW,instagram
TC101386,2026-07-21,39.90,false,TC-TEE-CREW,facebook
TC101387,2026-07-21,65.66,true,TC-TEE-CREW,
TC101388,2026-07-21,58.66,true,TC-TEE-CREW,
TC101389,2026-07-21,83.58,true,TC-TEE-CREW,instagram
TC101390,2026-07-21,74.93,true,TC-TEE-CREW,
TC101391,2026-07-21,77.01,true,TC-TEE-CREW,facebook
TC101392,2026-07-21,61.76,true,TC-TEE-CREW,
TC101393,2026-07-21,63.13,true,TC-TEE-CREW,meta
TC101394,2026-07-21,54.00,true,TC-TEE-CREW,
TC101395,2026-07-21,80.57,false,TC-TEE-CREW,meta
TC101396,2026-07-21,93.20,false,TC-TEE-CREW,
TC101397,2026-07-21,62.91,true,TC-UND-BOXER,facebook
TC101398,2026-07-21,80.68,true,TC-UND-BOXER,meta
TC101399,2026-07-21,59.97,true,TC-UND-BOXER,instagram
TC101400,2026-07-21,79.39,true,TC-UND-BOXER,
TC101401,2026-07-21,57.12,true,TC-UND-BOXER,
TC101402,2026-07-21,86.15,true,TC-UND-BOXER,
TC101403,2026-07-21,81.31,false,TC-UND-BOXER,facebook
TC101404,2026-07-21,56.54,false,TC-UND-BOXER,meta
TC101405,2026-07-21,78.50,true,TC-MIXED,meta
TC101406,2026-07-21,90.14,true,TC-MIXED,
TC101407,2026-07-21,67.83,false,TC-MIXED,
TC101408,2026-07-21,84.79,false,TC-MIXED,instagram
TC101409,2026-07-21,62.52,false,TC-MIXED,instagram
TC101410,2026-07-21,72.16,false,TC-MIXED,
TC101411,2026-07-21,75.25,false,TC-MIXED,meta
TC101412,2026-07-21,85.89,false,TC-MIXED,meta
TC101413,2026-07-21,83.15,false,TC-MIXED,facebook
TC101414,2026-07-21,86.11,false,TC-MIXED,instagram
TC101415,2026-07-21,83.93,false,TC-MIXED,facebook
TC101416,2026-07-21,64.24,false,TC-MIXED,
TC101417,2026-07-21,7.14,false,TC-MIXED,meta
TC101418,2026-07-21,58.14,true,TC-TEE-CREW,google_ads
TC101419,2026-07-21,89.70,true,TC-TEE-CREW,google_ads
TC101420,2026-07-21,79.37,true,TC-TEE-CREW,
TC101421,2026-07-21,83.73,true,TC-TEE-CREW,google
TC101422,2026-07-21,63.93,true,TC-TEE-CREW,google_ads
TC101423,2026-07-21,69.25,true,TC-TEE-CREW,google
TC101424,2026-07-21,66.03,true,TC-TEE-CREW,google
TC101425,2026-07-21,89.14,true,TC-TEE-CREW,
TC101426,2026-07-21,84.36,true,TC-TEE-CREW,google
TC101427,2026-07-21,87.17,true,TC-TEE-CREW,cpc
TC101428,2026-07-21,60.01,true,TC-TEE-CREW,google_ads
TC101429,2026-07-21,71.51,true,TC-TEE-CREW,google_ads
TC101430,2026-07-21,73.28,true,TC-TEE-CREW,google_ads
TC101431,2026-07-21,65.78,true,TC-TEE-CREW,
TC101432,2026-07-21,74.62,true,TC-TEE-CREW,google
TC101433,2026-07-21,76.62,true,TC-TEE-CREW,google_ads
TC101434,2026-07-21,55.91,true,TC-TEE-CREW,cpc
TC101435,2026-07-21,72.30,true,TC-TEE-CREW,google
TC101436,2026-07-21,69.53,true,TC-TEE-CREW,cpc
TC101437,2026-07-21,56.77,true,TC-TEE-CREW,google_ads
TC101438,2026-07-21,62.71,true,TC-TEE-CREW,cpc
TC101439,2026-07-21,89.23,true,TC-TEE-CREW,cpc
TC101440,2026-07-21,89.97,true,TC-TEE-CREW,google_ads
TC101441,2026-07-21,81.11,true,TC-TEE-CREW,google_ads
TC101442,2026-07-21,76.77,true,TC-TEE-CREW,google_ads
TC101443,2026-07-21,86.87,true,TC-TEE-CREW,google_ads
TC101444,2026-07-21,58.39,true,TC-TEE-CREW,
TC101445,2026-07-21,90.08,true,TC-TEE-CREW,
TC101446,2026-07-21,66.94,false,TC-TEE-CREW,google
TC101447,2026-07-21,73.47,false,TC-TEE-CREW,google_ads
TC101448,2026-07-21,85.20,false,TC-TEE-CREW,cpc
TC101449,2026-07-21,60.52,false,TC-TEE-CREW,google_ads
TC101450,2026-07-21,70.62,false,TC-TEE-CREW,google
TC101451,2026-07-21,86.57,false,TC-TEE-CREW,google
TC101452,2026-07-21,70.89,false,TC-TEE-CREW,
TC101453,2026-07-21,76.11,false,TC-TEE-CREW,google_ads
TC101454,2026-07-21,73.48,false,TC-TEE-CREW,cpc
TC101455,2026-07-21,89.66,false,TC-TEE-CREW,
TC101456,2026-07-21,79.92,false,TC-TEE-CREW,google
TC101457,2026-07-21,86.32,false,TC-TEE-CREW,cpc
TC101458,2026-07-21,83.20,false,TC-TEE-CREW,google_ads
TC101459,2026-07-21,62.83,false,TC-TEE-CREW,google_ads
TC101460,2026-07-21,78.23,false,TC-TEE-CREW,google_ads
TC101461,2026-07-21,76.04,false,TC-TEE-CREW,google
TC101462,2026-07-21,72.35,false,TC-TEE-CREW,google_ads
TC101463,2026-07-21,70.94,false,TC-TEE-CREW,
TC101464,2026-07-21,81.52,false,TC-TEE-CREW,google
TC101465,2026-07-21,68.31,false,TC-TEE-CREW,google_ads
TC101466,2026-07-21,79.24,false,TC-TEE-CREW,google_ads
TC101467,2026-07-21,56.38,false,TC-TEE-CREW,
TC101468,2026-07-21,64.22,false,TC-TEE-CREW,google
TC101469,2026-07-21,68.30,false,TC-TEE-CREW,
TC101470,2026-07-21,69.55,false,TC-TEE-CREW,cpc
TC101471,2026-07-21,78.74,false,TC-TEE-CREW,google
TC101472,2026-07-21,62.64,false,TC-TEE-CREW,cpc
TC101473,2026-07-21,56.97,false,TC-TEE-CREW,
TC101474,2026-07-21,64.27,false,TC-TEE-CREW,google_ads
TC101475,2026-07-21,62.46,false,TC-TEE-CREW,google_ads
TC101476,2026-07-21,74.93,false,TC-TEE-CREW,google_ads
TC101477,2026-07-21,70.48,false,TC-TEE-CREW,google
TC101478,2026-07-21,64.52,false,TC-TEE-CREW,google_ads
TC101479,2026-07-21,63.56,false,TC-TEE-CREW,cpc
TC101480,2026-07-21,82.99,false,TC-TEE-CREW,google_ads
TC101481,2026-07-21,76.47,false,TC-TEE-CREW,google_ads
TC101482,2026-07-21,62.11,false,TC-TEE-CREW,google_ads
TC101483,2026-07-21,80.48,false,TC-TEE-CREW,cpc
TC101484,2026-07-21,87.83,false,TC-TEE-CREW,cpc
TC101485,2026-07-21,80.61,false,TC-TEE-CREW,cpc
TC101486,2026-07-21,46.97,false,TC-TEE-CREW,cpc
TC101487,2026-07-21,5.22,false,TC-TEE-CREW,google
TC101488,2026-07-21,84.95,true,TC-TEE-CREW,
TC101489,2026-07-21,62.36,true,TC-TEE-CREW,google_ads
TC101490,2026-07-21,90.12,true,TC-TEE-CREW,google
TC101491,2026-07-21,69.29,true,TC-TEE-CREW,google
TC101492,2026-07-21,58.03,true,TC-TEE-CREW,google
TC101493,2026-07-21,56.47,true,TC-TEE-CREW,google
TC101494,2026-07-21,79.43,true,TC-TEE-CREW,google
TC101495,2026-07-21,66.56,true,TC-TEE-CREW,
TC101496,2026-07-21,57.51,true,TC-TEE-CREW,google
TC101497,2026-07-21,83.70,true,TC-TEE-CREW,cpc
TC101498,2026-07-21,86.99,true,TC-TEE-CREW,cpc
TC101499,2026-07-21,76.65,true,TC-TEE-CREW,google_ads
TC101500,2026-07-21,72.61,true,TC-TEE-CREW,google
TC101501,2026-07-21,70.55,true,TC-TEE-CREW,google_ads
TC101502,2026-07-21,88.76,true,TC-TEE-CREW,google_ads
TC101503,2026-07-21,74.40,true,TC-TEE-CREW,google_ads
TC101504,2026-07-21,66.84,true,TC-TEE-CREW,cpc
TC101505,2026-07-21,71.25,true,TC-TEE-CREW,google
TC101506,2026-07-21,58.64,true,TC-TEE-CREW,google
TC101507,2026-07-21,79.09,false,TC-TEE-CREW,cpc
TC101508,2026-07-21,60.43,false,TC-TEE-CREW,google_ads
TC101509,2026-07-21,54.83,false,TC-TEE-CREW,google
TC101510,2026-07-21,66.81,false,TC-TEE-CREW,google_ads
TC101511,2026-07-21,84.13,false,TC-TEE-CREW,google_ads
TC101512,2026-07-21,63.39,false,TC-TEE-CREW,google_ads
TC101513,2026-07-21,99.67,false,TC-TEE-CREW,
TC101514,2026-07-21,59.79,true,TC-SHIRT-OXFORD,
TC101515,2026-07-21,67.19,true,TC-SHIRT-OXFORD,google
TC101516,2026-07-21,77.99,true,TC-SHIRT-OXFORD,cpc
TC101517,2026-07-21,86.26,true,TC-SHIRT-OXFORD,google_ads
TC101518,2026-07-21,53.83,true,TC-SHIRT-OXFORD,google_ads
TC101519,2026-07-21,75.61,true,TC-SHIRT-OXFORD,google_ads
TC101520,2026-07-21,80.89,true,TC-SHIRT-OXFORD,
TC101521,2026-07-21,84.24,false,TC-SHIRT-OXFORD,google
TC101522,2026-07-21,80.94,false,TC-SHIRT-OXFORD,google
TC101523,2026-07-21,86.80,false,TC-SHIRT-OXFORD,cpc
TC101524,2026-07-21,84.54,false,TC-SHIRT-OXFORD,google_ads
TC101525,2026-07-21,52.56,false,TC-SHIRT-OXFORD,google_ads
TC101526,2026-07-21,77.98,false,TC-SHIRT-OXFORD,google
TC101527,2026-07-21,8.66,false,TC-SHIRT-OXFORD,
TC101528,2026-07-21,75.77,true,TC-TEE-CREW,
TC101529,2026-07-21,84.71,true,TC-TEE-CREW,google
TC101530,2026-07-21,54.41,true,TC-TEE-CREW,
TC101531,2026-07-21,54.47,true,TC-TEE-CREW,google_ads
TC101532,2026-07-21,69.59,true,TC-TEE-CREW,
TC101533,2026-07-21,70.42,true,TC-TEE-CREW,google_ads
TC101534,2026-07-21,81.15,true,TC-TEE-CREW,google_ads
TC101535,2026-07-21,78.68,true,TC-TEE-CREW,google_ads
TC101536,2026-07-21,79.63,true,TC-TEE-CREW,google_ads
TC101537,2026-07-21,84.24,true,TC-TEE-CREW,
TC101538,2026-07-21,57.77,true,TC-TEE-CREW,
TC101539,2026-07-21,61.90,true,TC-TEE-CREW,cpc
TC101540,2026-07-21,69.05,true,TC-TEE-CREW,cpc
TC101541,2026-07-21,57.85,true,TC-TEE-CREW,
TC101542,2026-07-21,79.39,true,TC-TEE-CREW,
TC101543,2026-07-21,72.81,true,TC-TEE-CREW,google
TC101544,2026-07-21,80.96,true,TC-TEE-CREW,cpc
TC101545,2026-07-21,80.28,true,TC-TEE-CREW,
TC101546,2026-07-21,67.83,true,TC-TEE-CREW,cpc
TC101547,2026-07-21,54.77,true,TC-TEE-CREW,cpc
TC101548,2026-07-21,58.78,true,TC-TEE-CREW,cpc
TC101549,2026-07-21,79.70,true,TC-TEE-CREW,
TC101550,2026-07-21,86.14,true,TC-TEE-CREW,
TC101551,2026-07-21,55.14,true,TC-TEE-CREW,google_ads
TC101552,2026-07-21,87.65,true,TC-TEE-CREW,google_ads
TC101553,2026-07-21,68.25,true,TC-TEE-CREW,google_ads
TC101554,2026-07-21,81.38,false,TC-TEE-CREW,google_ads
TC101555,2026-07-21,59.94,false,TC-TEE-CREW,google_ads
TC101556,2026-07-21,64.08,false,TC-TEE-CREW,google
TC101557,2026-07-21,63.20,false,TC-TEE-CREW,
TC101558,2026-07-21,78.69,false,TC-TEE-CREW,
TC101559,2026-07-22,56.54,true,TC-TEE-CREW,meta
TC101560,2026-07-22,54.55,true,TC-TEE-CREW,instagram
TC101561,2026-07-22,72.19,true,TC-TEE-CREW,meta
TC101562,2026-07-22,73.06,true,TC-TEE-CREW,
TC101563,2026-07-22,59.54,true,TC-TEE-CREW,
TC101564,2026-07-22,77.97,true,TC-TEE-CREW,instagram
TC101565,2026-07-22,68.74,true,TC-TEE-CREW,
TC101566,2026-07-22,71.63,true,TC-TEE-CREW,meta
TC101567,2026-07-22,78.49,true,TC-TEE-CREW,facebook
TC101568,2026-07-22,76.09,true,TC-TEE-CREW,instagram
TC101569,2026-07-22,64.97,true,TC-TEE-CREW,
TC101570,2026-07-22,70.58,true,TC-TEE-CREW,meta
TC101571,2026-07-22,64.73,true,TC-TEE-CREW,facebook
TC101572,2026-07-22,57.20,true,TC-TEE-CREW,facebook
TC101573,2026-07-22,82.32,true,TC-TEE-CREW,instagram
TC101574,2026-07-22,60.56,true,TC-TEE-CREW,
TC101575,2026-07-22,70.55,true,TC-TEE-CREW,meta
TC101576,2026-07-22,64.83,true,TC-TEE-CREW,facebook
TC101577,2026-07-22,85.59,true,TC-TEE-CREW,facebook
TC101578,2026-07-22,88.98,true,TC-TEE-CREW,
TC101579,2026-07-22,54.27,true,TC-TEE-CREW,meta
TC101580,2026-07-22,80.48,true,TC-TEE-CREW,facebook
TC101581,2026-07-22,82.27,true,TC-TEE-CREW,
TC101582,2026-07-22,79.68,true,TC-TEE-CREW,meta
TC101583,2026-07-22,58.02,true,TC-TEE-CREW,facebook
TC101584,2026-07-22,83.57,true,TC-TEE-CREW,instagram
TC101585,2026-07-22,55.53,true,TC-TEE-CREW,facebook
TC101586,2026-07-22,61.30,true,TC-TEE-CREW,instagram
TC101587,2026-07-22,75.71,true,TC-TEE-CREW,meta
TC101588,2026-07-22,88.91,true,TC-TEE-CREW,facebook
TC101589,2026-07-22,54.47,true,TC-TEE-CREW,
TC101590,2026-07-22,85.71,true,TC-TEE-CREW,
TC101591,2026-07-22,78.16,true,TC-TEE-CREW,instagram
TC101592,2026-07-22,53.89,true,TC-TEE-CREW,meta
TC101593,2026-07-22,82.29,true,TC-TEE-CREW,
TC101594,2026-07-22,88.10,true,TC-TEE-CREW,
TC101595,2026-07-22,87.58,true,TC-TEE-CREW,meta
TC101596,2026-07-22,86.68,true,TC-TEE-CREW,
TC101597,2026-07-22,69.75,true,TC-TEE-CREW,meta
TC101598,2026-07-22,83.88,false,TC-TEE-CREW,facebook
TC101599,2026-07-22,85.96,false,TC-TEE-CREW,meta
TC101600,2026-07-22,56.99,false,TC-TEE-CREW,
TC101601,2026-07-22,77.67,false,TC-TEE-CREW,meta
TC101602,2026-07-22,55.70,false,TC-TEE-CREW,meta
TC101603,2026-07-22,80.59,false,TC-TEE-CREW,facebook
TC101604,2026-07-22,82.67,false,TC-TEE-CREW,meta
TC101605,2026-07-22,81.83,false,TC-TEE-CREW,instagram
TC101606,2026-07-22,69.52,false,TC-TEE-CREW,meta
TC101607,2026-07-22,75.32,false,TC-TEE-CREW,instagram
TC101608,2026-07-22,59.74,false,TC-TEE-CREW,instagram
TC101609,2026-07-22,58.66,false,TC-TEE-CREW,meta
TC101610,2026-07-22,80.79,false,TC-TEE-CREW,
TC101611,2026-07-22,53.43,false,TC-TEE-CREW,facebook
TC101612,2026-07-22,83.75,true,TC-TEE-CREW,instagram
TC101613,2026-07-22,78.64,true,TC-TEE-CREW,
TC101614,2026-07-22,58.67,true,TC-TEE-CREW,meta
TC101615,2026-07-22,64.82,true,TC-TEE-CREW,facebook
TC101616,2026-07-22,73.22,true,TC-TEE-CREW,meta
TC101617,2026-07-22,79.33,true,TC-TEE-CREW,
TC101618,2026-07-22,69.94,true,TC-TEE-CREW,facebook
TC101619,2026-07-22,83.05,false,TC-TEE-CREW,instagram
TC101620,2026-07-22,82.20,false,TC-TEE-CREW,instagram
TC101621,2026-07-22,69.03,false,TC-TEE-CREW,
TC101622,2026-07-22,60.25,false,TC-TEE-CREW,
TC101623,2026-07-22,62.14,false,TC-TEE-CREW,instagram
TC101624,2026-07-22,77.98,false,TC-TEE-CREW,
TC101625,2026-07-22,87.83,false,TC-TEE-CREW,meta
TC101626,2026-07-22,56.56,false,TC-TEE-CREW,facebook
TC101627,2026-07-22,63.83,false,TC-TEE-CREW,
TC101628,2026-07-22,64.31,false,TC-TEE-CREW,instagram
TC101629,2026-07-22,54.01,false,TC-TEE-CREW,instagram
TC101630,2026-07-22,77.27,false,TC-TEE-CREW,meta
TC101631,2026-07-22,83.58,false,TC-TEE-CREW,facebook
TC101632,2026-07-22,80.09,false,TC-TEE-CREW,instagram
TC101633,2026-07-22,62.61,false,TC-TEE-CREW,meta
TC101634,2026-07-22,74.76,false,TC-TEE-CREW,
TC101635,2026-07-22,59.36,false,TC-TEE-CREW,
TC101636,2026-07-22,85.81,false,TC-TEE-CREW,instagram
TC101637,2026-07-22,68.62,false,TC-TEE-CREW,instagram
TC101638,2026-07-22,79.30,false,TC-TEE-CREW,
TC101639,2026-07-22,59.36,true,TC-TEE-CREW,facebook
TC101640,2026-07-22,86.20,true,TC-TEE-CREW,facebook
TC101641,2026-07-22,77.07,true,TC-TEE-CREW,instagram
TC101642,2026-07-22,89.90,true,TC-TEE-CREW,meta
TC101643,2026-07-22,89.47,true,TC-TEE-CREW,
TC101644,2026-07-22,87.33,true,TC-TEE-CREW,facebook
TC101645,2026-07-22,76.55,true,TC-TEE-CREW,instagram
TC101646,2026-07-22,59.50,true,TC-TEE-CREW,meta
TC101647,2026-07-22,78.43,true,TC-TEE-CREW,facebook
TC101648,2026-07-22,78.37,true,TC-TEE-CREW,facebook
TC101649,2026-07-22,30.05,false,TC-TEE-CREW,meta
TC101650,2026-07-22,88.74,true,TC-UND-BOXER,facebook
TC101651,2026-07-22,61.63,true,TC-UND-BOXER,facebook
TC101652,2026-07-22,58.48,true,TC-UND-BOXER,meta
TC101653,2026-07-22,91.32,true,TC-UND-BOXER,
TC101654,2026-07-22,82.06,true,TC-UND-BOXER,meta
TC101655,2026-07-22,61.17,false,TC-UND-BOXER,facebook
TC101656,2026-07-22,87.52,false,TC-UND-BOXER,
TC101657,2026-07-22,76.58,true,TC-MIXED,
TC101658,2026-07-22,66.51,false,TC-MIXED,instagram
TC101659,2026-07-22,83.74,false,TC-MIXED,meta
TC101660,2026-07-22,67.47,false,TC-MIXED,facebook
TC101661,2026-07-22,58.86,false,TC-MIXED,meta
TC101662,2026-07-22,78.92,false,TC-MIXED,
TC101663,2026-07-22,58.29,false,TC-MIXED,facebook
TC101664,2026-07-22,57.34,false,TC-MIXED,facebook
TC101665,2026-07-22,58.87,false,TC-UNKNOWN-CLEARANCE,
TC101666,2026-07-22,71.72,false,TC-MIXED,
TC101667,2026-07-22,60.47,false,TC-MIXED,instagram
TC101668,2026-07-22,84.41,false,TC-MIXED,
TC101669,2026-07-22,104.84,false,TC-MIXED,instagram
TC101670,2026-07-22,78.66,true,TC-TEE-CREW,google_ads
TC101671,2026-07-22,59.84,true,TC-TEE-CREW,google
TC101672,2026-07-22,83.07,true,TC-TEE-CREW,cpc
TC101673,2026-07-22,65.87,true,TC-TEE-CREW,
TC101674,2026-07-22,89.86,true,TC-TEE-CREW,google
TC101675,2026-07-22,57.84,true,TC-TEE-CREW,
TC101676,2026-07-22,57.41,true,TC-TEE-CREW,google
